gender,degs_code,degc_code,levl_code,college,code,conc_code_1,grad_date,term_code_grad,major,intern_this,job01,job_ft_pt,job_hired,job_interest,job_relatemajor,plan_service,plan_same,plan_military,cc_use,cc_first,cc_use_service,cc_intern,cc_many,find,GradDate,job,job_company,job_title,job_industry,job_salary,grad,grad_degree,degree_other,study_field,schoolname,group,noschool,nojob,group01,group02,group10,noplangrad,gpa,hs_gpa,state,natn,new_total,new_math,new_verbal
F,UA,BS,UW,SY,BUS,BFIN,1/31/19,201809,Business & Management, , , , , , , , , , , , , , , ,Jan-19,Yes,Bloomberg,Equity Analyst,Journalism,Declined to Answer,No,-, , , ,2,1, , , , ,1,3.26523304,83.83,NY, ,980,420,560
F,UA,BA,UW,ST,COM, ,5/31/19,201901,Computer Science,No,Yes,Full-time (30+ hours/week),Employed in some other work category,Moderately related,Moderately related,No,-,No,Yes,My second year on campus,"Individual Appointment,Walk-in Hours,On-Campus Recruiting,Career Fair",Yes,1,Career Fair,May-19,Yes,Broadridge Financial Services,Management Trainee,Software engineering,"$60,000 - $69,999",No,-, , , ,2,1, , , , ,1,3.972727299,94,CA, ,1410,700,710
M,UA,BA,UM,YC,BIO, ,5/31/19,201901,Biology,-,No,-,-,-,-,No,-,No,No,-, ,No, ,-,May-19,No, , , , ,No,-, , , ,4,1,1,1, ,1,1,3.817460299,95,NJ, ,1480,780,700
M,UA,BS,UM,SY,BUS,BMAN,5/31/19,201901,Business & Management,-, ,-,-,-,-,No,-,No,No,-, ,No, ,-,May-19,No, , , , ,Yes,Semicha, ,Jewish Studies,YU,3, ,1, , , , ,3.039999962,90,AZ, ,1205,600,605
M,UA,BS,UM,SY,ACC, ,5/31/19,201901,Accounting,Yes,Yes,Full-time (30+ hours/week),-,Moderately related,Moderately related,No,-,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours,Workshop / Panel,On-Campus Recruiting,Career Fair",No, ,Career Center On-Campus Recruiting (non-alumni),May-19,Yes,EY,Tax Staff,Accounting,"$60,000 - $69,999",No,-, , , ,2,1, , , , ,1,3.733333349,93.26,NY, ,1345,740,605
F,UA,BS,UW,SY,BUS,BFIN,5/31/19,201901,Business & Management,No,Yes,Full-time (30+ hours/week),Employed in some other work category,Strongly related,Slightly related,No,-,No,Yes,My second year on campus,"Individual Appointment,Workshop / Panel,On-Campus Recruiting,Career Fair",Yes,2,Internship or P/T job turned into F/T,May-19,Yes,WeWork,Project Coordinator,Real Estate,"$70,000 - $79,999",No,-, , , ,2,1, , , , ,1,4,95.779,NY, ,1430,660,770
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,No,Yes,Full-time (30+ hours/week),Employed in temp/contract assignment,Strongly related,Strongly related,Yes,Yes,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours,Workshop / Panel",No, ,Other,May-19,Yes,Columbia Dental School,Research Intern,Medical Research,"Under $20,000",No,-, , , ,2,1, , , , ,1,4,99.159,NY, ,1470,700,770
F,UA,BA,UW,ST,SOC, ,1/31/19,201809,Sociology,-,No,-,-,-,-,Yes,No,No,No,-, ,No, ,-,Jan-19,No, , , , ,Yes,Master's, ,Social work,Not sure,3, ,1, , , , ,3.853479862,86.1, ,CANADA,1110,580,530
F,UA,BA,UW,ST,PSY,PSYG,5/31/19,201901,Psychology,-,No,-,-,-,-,No,-,No,No,-, ,No, ,-,May-19,No, , , , ,No,-, , , ,4,1,1,1, ,1,1,3.270627022,92,FL, ,1175,600,575
M,UA,BA,UM,YC,BIO, ,5/31/19,201901,Biology,-,No,-,-,-,-,Yes,No,-,No,-, ,Yes,1,-, , , , , , , , , , , ,6,1,1,1,1, ,1,3.111111164,82.7, , ,935,480,455
M,UA,BS,UM,SY,BUS,BFIN,5/31/19,201901,Business & Management,Yes,Yes,Full-time (30+ hours/week),Employed in some other work category,Strongly related,Strongly related,No,-,No,Yes,My first year on campus,Financial Edge Course,Yes,2,Internship or P/T job turned into F/T,May-19,Yes,Moelis & Company,Investment Banking Analyst,Finance,"$80,000 and over",No,-, , , ,2,1, , , , ,1,3.956989288,80.76,ON,CANADA,1185,580,605
F,UA,BA,UW,ST,SHA,SHAA,1/31/19,201809,Shaped Major, , , , , , , , , , , , , , , , ,Yes,SURREAL.EVENTS,events coordinator,Marketing,Declined to Answer,No, , , , ,2,1, , , , ,1,3.417670727,88.61,NY, ,1300,560,740
F,UA,BA,UW,ST,SPAU, ,5/31/19,201901,Speech Pathology & Audiology,-,No,-,-,-,-,No,-,No,Yes,My fourth year on campus,YU CareerLink,Yes,2,-,May-19,No, , , , ,Yes,Master's, ,Speech pathology,Katz,3, ,1, , , , ,3.513687611,85,CA, ,930,460,470
F,UA,BS,UW,SY,ACC, ,5/31/19,201901,Accounting,No,Yes,Full-time (30+ hours/week),Employed in post-grad internship/fellowship,Strongly related,Strongly related,No,-,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours,Workshop / Panel,YU CareerLink,On-Campus Recruiting",No, ,Career Center On-Campus Recruiting (non-alumni),May-19,Yes,Deloitte,Tax Intern- Summer 2019,Tax,Declined to Answer,Yes,Master's, ,Master's in Taxation,Sy Syms School of Business,1, , , , , , ,3.651376247,86.95,NY, ,1200,560,640
F,UA,BA,UW,ST,PSY,PSYG,5/31/19,201901,Psychology,-,No,-,-,-,-,No,-,No,Yes,My third year on campus,Walk-in Hours,Yes,1,-,May-19,No, , , , ,Yes,Master's, ,Psychology,Hunter Silberman School of Social Work,3, ,1, , , , ,3.799999952,96.4,NY, ,1230,640,590
M,UA,BS,UM,SY,BUS,BMAN,1/31/19,201809,Business & Management, , , , , , , , , , , , , , , , ,Yes,"Bank Hapoalim; Founder, Co-Owner @ Wood By Design",customer services associate investments services,Finance,Declined to Answer,No, , , , ,2,1, , , , ,1,3.78881979,83.33, ,ISRAEL,1080,550,530
M,UA,BS,UM,SY,BUS,BFIN,5/31/19,201901,Business & Management,-,No,-,-,-,-,No,-,No,Yes,My third year on campus,"Individual Appointment,Workshop / Panel,YU CareerLink,On-Campus Recruiting,Career Fair",Yes,1,-,May-19,No, , , , ,Yes,Master's, ,Biotechnology,Katz,3, ,1, , , , ,3.477124214, , ,PANAMA,1390,650,740
F,UA,BS,UW,SY,BUS,BMKT,5/31/19,201901,Business & Management, , , , , , , , , , , , , , , ,May-19, , , , , ,Yes,Master's, ,Marketing,unknown,3, ,1, , , , ,3.539999962,94,CA, ,1300,660,640
F,UA,BS,UW,SY,BUS,BMKT,5/31/19,201901,Business & Management,No, ,Full-time (30+ hours/week),Employed in some other work category,Moderately related,Moderately related,No,-,No,Yes,My second year on campus,"Individual Appointment,Walk-in Hours,YU CareerLink,YU InfoLink,Career Fair",Yes,3,Other,May-19,Yes,Leo Schachter Diamonds Co.,Marketing Assistant,Marketing,"$40,000 - $49,999",No,-, , , ,2,1, , , , ,1,3.420454502,89.47,FL, ,1240,580,660
F,UA,BA,UW,ST,PSY,PSYN,5/31/19,201901,Psychology, , , , , , , , , , , , , , , , ,Yes,Abaita Restaurant,Hostess,Hospitality,Declined to Answer,No, , , , ,2,1, , , , ,1,3.649350643,89.43, , ,1435,680,755
F,UA,BA,UW,ST,BIO,BIOG,5/31/19,201901,Biology,-,No,-,-,-,-,No,-,No,Yes,My third year on campus,Walk-in Hours,No, ,-,May-19,No, , , , ,Yes,Master's, ,Physician Assistant,Cuny YORK,3, ,1, , , , ,3.87142849,96.32,NY, ,1390,650,740
F,UA,BS,UW,SY,BUS,BMAN,5/31/19,201901,Business & Management,-,No,-,-,-,-,No,-,No,Yes,My third year on campus,"Individual Appointment,Career Center Website",Yes,2,-,May-19,No, , , , ,Yes,Master's, ,Architecture,Spitzer School of Architecture at City College,3, ,1, , , , ,3.569767475,91.95,NJ, ,1285,650,635
M,UA,BS,UM,SY,ACC, ,5/31/19,201901,Accounting,-,No,-,-,-,-,No,-,No,Yes,My first year on campus,"Individual Appointment,Walk-in Hours,YU CareerLink",Yes,1,-,May-19,No, , , , ,Yes,Master's, ,Taxation,Sy Syms,3, ,1, , , , ,3.178861856, ,FL, , , , 
F,UA,BA,UW,ST,POL, ,5/31/19,201901,Political Science,-,No,-,-,-,-,No,-,No,Not sure / Don't remember,-, ,No, ,-, ,Yes,Loujen Appraisal Processing & Administrative Services,Consultant,Consulting,Declined to Answer,No, , , , ,2,1, , , , ,1,3.713541746, , , , , , 
M,UA,BA,UM,YC,BIO, ,5/31/19,201901,Biology, , , , , , , , , , , , , , , , ,Yes,Pilot,Account Executive,Sales,Declined to Answer,No, , , , ,2,1, , , , ,1,3.611111164,85.36, , , , , 
M,UA,BS,UM,SY,BUS,BIMA,5/31/19,201901,Business & Management,-,No,-,-,-,-,No,-,No,Not sure / Don't remember,-, ,No, ,-, , , , , , , , , , , ,4,1,1,1, ,1,1,3.698630095,85,CA, ,1370,690,680
